tag_id,stap_id,type,lat,lon,ind,j,interp,known
24EA,4,simulation,36.875,6.625,18089,7,,FALSE
24EA,4,simulation,33.875,7.125,18469,8,,FALSE
24EA,4,simulation,34.875,5.875,17545,9,,FALSE
24EA,4,simulation,36.875,7.625,18825,10,,FALSE
24EA,5,simulation,36.375,5.375,17171,1,,FALSE
24EA,5,simulation,35.625,5.625,17358,2,,FALSE
24EA,5,simulation,35.375,6.125,17727,3,,FALSE
24EA,5,simulation,34.875,6.125,17729,4,,FALSE
24EA,5,simulation,36.625,5.625,17354,5,,FALSE
24EA,5,simulation,35.625,6.375,17910,6,,FALSE
24EA,5,simulation,35.375,6.125,17727,7,,FALSE
24EA,5,simulation,35.125,5.875,17544,8,,FALSE
24EA,5,simulation,36.375,5.125,16987,9,,FALSE
24EA,5,simulation,35.875,6.625,18093,10,,FALSE
24EA,6,simulation,35.625,3.875,16070,1,,FALSE
24EA,6,simulation,36.125,4.625,16620,2,,FALSE
24EA,6,simulation,35.875,4.375,16437,3,,FALSE
24EA,6,simulation,33.875,3.625,15893,4,,FALSE
24EA,6,simulation,35.875,4.625,16621,5,,FALSE
24EA,6,simulation,36.375,4.375,16435,6,,FALSE
24EA,6,simulation,34.125,4.125,16260,7,,FALSE
24EA,6,simulation,35.875,3.625,15885,8,,FALSE
24EA,6,simulation,34.375,4.125,16259,9,,FALSE
24EA,6,simulation,35.875,4.125,16253,10,,FALSE
24EA,7,simulation,33.875,2.875,15341,1,,FALSE
24EA,7,simulation,32.875,2.125,14793,2,,FALSE
24EA,7,simulation,34.875,0.875,13865,3,,FALSE
24EA,7,simulation,33.625,3.625,15894,4,,FALSE
24EA,7,simulation,32.875,1.875,14609,5,,FALSE
24EA,7,simulation,34.125,3.625,15892,6,,FALSE
24EA,7,simulation,35.125,4.375,16440,7,,FALSE
24EA,7,simulation,35.375,5.125,16991,8,,FALSE
24EA,7,simulation,35.125,2.125,14784,9,,FALSE
24EA,7,simulation,33.375,3.125,15527,10,,FALSE
24EA,8,simulation,27.375,0.875,13895,1,,FALSE
24EA,8,simulation,29.125,1.125,14072,2,,FALSE
24EA,8,simulation,29.375,1.625,14439,3,,FALSE
24EA,8,simulation,23.125,1.125,14096,4,,FALSE
24EA,8,simulation,27.625,2.375,14998,5,,FALSE
24EA,8,simulation,27.125,2.125,14816,6,,FALSE
24EA,8,simulation,28.625,1.375,14258,7,,FALSE
24EA,8,simulation,30.625,1.625,14434,8,,FALSE
24EA,8,simulation,28.375,1.625,14443,9,,FALSE
24EA,8,simulation,25.125,2.625,15192,10,,FALSE
24EA,9,simulation,23.375,0.875,13911,1,,FALSE
24EA,9,simulation,20.375,-1.625,12083,2,,FALSE
24EA,9,simulation,22.625,0.125,13362,3,,FALSE
24EA,9,simulation,16.625,-0.625,12834,4,,FALSE
24EA,9,simulation,21.125,1.125,14104,5,,FALSE
24EA,9,simulation,22.625,0.625,13730,6,,FALSE
24EA,9,simulation,24.875,2.625,15193,7,,FALSE
24EA,9,simulation,24.125,1.375,14276,8,,FALSE
24EA,9,simulation,23.625,1.375,14278,9,,FALSE
24EA,9,simulation,18.875,0.625,13745,10,,FALSE
24EA,10,simulation,17.625,0.875,13934,1,,FALSE
24EA,10,simulation,17.375,0.125,13383,2,,FALSE
24EA,10,simulation,16.125,1.125,14124,3,,FALSE
24EA,10,simulation,17.375,1.375,14303,4,,FALSE
24EA,10,simulation,15.375,0.375,13575,5,,FALSE
24EA,10,simulation,13.375,-0.875,12663,6,,FALSE
24EA,10,simulation,16.875,1.625,14489,7,,FALSE
24EA,10,simulation,17.625,1.375,14302,8,,FALSE
24EA,10,simulation,17.375,1.125,14119,9,,FALSE
24EA,10,simulation,10.625,-0.625,12858,10,,FALSE
24EA,11,simulation,13.125,-1.625,12112,1,,FALSE
24EA,11,simulation,12.875,0.625,13769,2,,FALSE
24EA,11,simulation,12.375,-0.375,13035,3,,FALSE
24EA,11,simulation,12.125,0.125,13404,4,,FALSE
24EA,11,simulation,13.875,-0.375,13029,5,,FALSE
24EA,11,simulation,17.625,0.125,13382,6,,FALSE
24EA,11,simulation,14.625,-0.625,12842,7,,FALSE
24EA,11,simulation,14.125,0.375,13580,8,,FALSE
24EA,11,simulation,12.375,0.625,13771,9,,FALSE
24EA,11,simulation,15.625,-2.125,11734,10,,FALSE
24EA,12,simulation,11.625,-0.625,12854,1,,FALSE
24EA,12,simulation,13.125,-0.625,12848,2,,FALSE
24EA,12,simulation,14.625,0.375,13578,3,,FALSE
24EA,12,simulation,10.625,-1.875,11938,4,,FALSE
24EA,12,simulation,11.375,-0.125,13223,5,,FALSE
24EA,12,simulation,16.125,-1.875,11916,6,,FALSE
24EA,12,simulation,11.875,-1.125,12485,7,,FALSE
24EA,12,simulation,11.375,-0.875,12671,8,,FALSE
24EA,12,simulation,11.375,-0.375,13039,9,,FALSE
24EA,12,simulation,12.125,-0.375,13036,10,,FALSE
24EA,13,simulation,9.875,0.875,13965,1,,FALSE
24EA,13,simulation,14.625,-1.125,12474,2,,FALSE
24EA,13,simulation,11.375,-0.125,13223,3,,FALSE
24EA,13,simulation,9.375,-0.125,13231,4,,FALSE
24EA,13,simulation,9.625,0.125,13414,5,,FALSE
24EA,13,simulation,13.375,-1.125,12479,6,,FALSE
24EA,13,simulation,13.875,-0.375,13029,7,,FALSE
24EA,13,simulation,13.625,-0.375,13030,8,,FALSE
24EA,13,simulation,13.125,-1.375,12296,9,,FALSE
24EA,13,simulation,15.625,-0.625,12838,10,,FALSE
24EP,1,simulation,44.95177,6.96333,18241,1,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,2,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,3,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,4,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,5,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,6,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,7,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,8,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,9,,TRUE
24EP,1,simulation,44.95177,6.96333,18241,10,,TRUE
24EP,2,simulation,36.625,4.625,16618,1,,FALSE
24EP,2,simulation,40.875,9.375,20097,2,,FALSE
24EP,2,simulation,36.875,6.625,18089,3,,FALSE
24EP,2,simulation,36.625,8.625,19562,4,,FALSE
24EP,2,simulation,36.625,4.625,16618,5,,FALSE
24EP,2,simulation,36.875,6.625,18089,6,,FALSE
24EP,2,simulation,36.625,4.875,16802,7,,FALSE
24EP,2,simulation,36.625,7.875,19010,8,,FALSE
24EP,2,simulation,36.625,4.875,16802,9,,FALSE
24EP,2,simulation,36.875,6.625,18089,10,,FALSE
24EP,3,simulation,36.125,6.375,17908,1,,FALSE
24EP,3,simulation,40.125,9.375,20100,2,,FALSE
24EP,3,simulation,36.125,5.875,17540,3,,FALSE
24EP,3,simulation,36.125,7.375,18644,4,,FALSE
24EP,3,simulation,36.125,4.625,16620,5,,FALSE
24EP,3,simulation,36.375,6.125,17723,6,,FALSE
24EP,3,simulation,36.125,5.625,17356,7,,FALSE
24EP,3,simulation,36.375,7.125,18459,8,,FALSE
24EP,3,simulation,35.875,4.125,16253,9,,FALSE
24EP,3,simulation,35.875,6.375,17909,10,,FALSE
24EP,4,simulation,36.625,5.625,17354,1,,FALSE
24EP,4,simulation,40.375,8.625,19547,2,,FALSE
24EP,4,simulation,36.375,6.625,18091,3,,FALSE
24EP,4,simulation,36.375,6.375,17907,4,,FALSE
24EP,4,simulation,36.625,5.125,16986,5,,FALSE
24EP,4,simulation,36.375,5.375,17171,6,,FALSE
24EP,4,simulation,36.875,4.625,16617,7,,FALSE
24EP,4,simulation,36.875,7.125,18457,8,,FALSE
24EP,4,simulation,36.375,5.125,16987,9,,FALSE
24EP,4,simulation,36.625,5.625,17354,10,,FALSE
24EP,5,simulation,35.625,9.125,19934,1,,FALSE
24EP,5,simulation,35.375,8.625,19567,2,,FALSE
24EP,5,simulation,35.875,9.375,20117,3,,FALSE
24EP,5,simulation,34.875,8.375,19385,4,,FALSE
24EP,5,simulation,35.625,7.875,19014,5,,FALSE
24EP,5,simulation,36.375,7.875,19011,6,,FALSE
24EP,5,simulation,35.125,8.875,19752,7,,FALSE
24EP,5,simulation,36.125,7.875,19012,8,,FALSE
24EP,5,simulation,35.625,7.875,19014,9,,FALSE
24EP,5,simulation,35.125,6.875,18280,10,,FALSE
24EP,6,simulation,34.625,9.375,20122,1,,FALSE
24EP,6,simulation,34.625,9.125,19938,2,,FALSE
24EP,6,simulation,34.375,8.875,19755,3,,FALSE
24EP,6,simulation,35.625,9.125,19934,4,,FALSE
24EP,6,simulation,34.625,7.875,19018,5,,FALSE
24EP,6,simulation,34.875,9.125,19937,6,,FALSE
24EP,6,simulation,35.875,8.125,19197,7,,FALSE
24EP,6,simulation,34.875,8.375,19385,8,,FALSE
24EP,6,simulation,34.375,9.125,19939,9,,FALSE
24EP,6,simulation,34.625,8.375,19386,10,,FALSE
24EP,7,simulation,26.375,7.125,18499,1,,FALSE
24EP,7,simulation,27.625,7.875,19046,2,,FALSE
24EP,7,simulation,26.625,6.125,17762,3,,FALSE
24EP,7,simulation,28.875,8.625,19593,4,,FALSE
24EP,7,simulation,26.375,6.875,18315,5,,FALSE
24EP,7,simulation,27.625,7.125,18494,6,,FALSE
24EP,7,simulation,28.625,7.375,18674,7,,FALSE
24EP,7,simulation,28.125,7.875,19044,8,,FALSE
24EP,7,simulation,27.125,8.375,19416,9,,FALSE
24EP,7,simulation,27.125,7.875,19048,10,,FALSE
24EP,8,simulation,25.125,11.625,21816,1,,FALSE
24EP,8,simulation,24.125,11.125,21452,2,,FALSE
24EP,8,simulation,26.375,9.875,20523,3,,FALSE
24EP,8,simulation,22.625,9.125,19986,4,,FALSE
24EP,8,simulation,25.625,9.625,20342,5,,FALSE
24EP,8,simulation,22.125,11.375,21644,6,,FALSE
24EP,8,simulation,25.875,9.625,20341,7,,FALSE
24EP,8,simulation,23.625,10.125,20718,8,,FALSE
24EP,8,simulation,23.125,10.625,21088,9,,FALSE
24EP,8,simulation,17.625,9.625,20374,10,,FALSE
24EP,9,simulation,21.125,9.125,19992,1,,FALSE
24EP,9,simulation,18.375,7.875,19083,2,,FALSE
24EP,9,simulation,22.125,6.625,18148,3,,FALSE
24EP,9,simulation,17.125,8.125,19272,4,,FALSE
24EP,9,simulation,18.875,8.375,19449,5,,FALSE
24EP,9,simulation,20.375,8.375,19443,6,,FALSE
24EP,9,simulation,19.125,8.375,19448,7,,FALSE
24EP,9,simulation,18.625,8.375,19450,8,,FALSE
24EP,9,simulation,22.125,6.875,18332,9,,FALSE
24EP,9,simulation,19.875,8.625,19629,10,,FALSE
24EP,10,simulation,18.375,9.875,20555,1,,FALSE
24EP,10,simulation,16.875,8.625,19641,2,,FALSE
24EP,10,simulation,17.125,9.875,20560,3,,FALSE
24EP,10,simulation,17.625,9.375,20190,4,,FALSE
24EP,10,simulation,16.875,9.375,20193,5,,FALSE
24EP,10,simulation,19.125,9.875,20552,6,,FALSE
24EP,10,simulation,16.625,8.625,19642,7,,FALSE
24EP,10,simulation,17.125,7.625,18904,8,,FALSE
24EP,10,simulation,16.625,8.625,19642,9,,FALSE
24EP,10,simulation,17.125,8.375,19456,10,,FALSE
24EP,11,simulation,15.875,11.125,21485,1,,FALSE
24EP,11,simulation,14.375,9.875,20571,2,,FALSE
24EP,11,simulation,15.625,11.125,21486,3,,FALSE
24EP,11,simulation,15.375,10.375,20935,4,,FALSE
24EP,11,simulation,14.625,10.125,20754,5,,FALSE
24EP,11,simulation,16.125,10.625,21116,6,,FALSE
24EP,11,simulation,14.875,10.625,21121,7,,FALSE
24EP,11,simulation,17.125,11.125,21480,8,,FALSE
24EP,11,simulation,14.625,11.375,21674,9,,FALSE
24EP,11,simulation,14.375,10.625,21123,10,,FALSE
24EP,12,simulation,15.625,12.125,22222,1,,FALSE
24EP,12,simulation,13.875,10.625,21125,2,,FALSE
24EP,12,simulation,14.875,11.625,21857,3,,FALSE
24EP,12,simulation,15.875,11.625,21853,4,,FALSE
24EP,12,simulation,13.875,11.625,21861,5,,FALSE
24EP,12,simulation,15.125,11.875,22040,6,,FALSE
24EP,12,simulation,15.625,12.125,22222,7,,FALSE
24EP,12,simulation,15.875,11.625,21853,8,,FALSE
24EP,12,simulation,14.625,12.125,22226,9,,FALSE
24EP,12,simulation,14.125,11.375,21676,10,,FALSE
24IS,1,simulation,46.554927,8.692212,19522,1,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,2,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,3,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,4,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,5,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,6,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,7,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,8,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,9,,TRUE
24IS,1,simulation,46.554927,8.692212,19522,10,,TRUE
24IS,2,simulation,46.125,8.125,19156,1,,FALSE
24IS,2,simulation,46.375,9.375,20075,2,,FALSE
24IS,2,simulation,46.625,9.625,20258,3,,FALSE
24IS,2,simulation,46.375,8.125,19155,4,,FALSE
24IS,2,simulation,46.375,8.125,19155,5,,FALSE
24IS,2,simulation,46.375,8.125,19155,6,,FALSE
24IS,2,simulation,46.625,8.875,19706,7,,FALSE
24IS,2,simulation,46.625,9.625,20258,8,,FALSE
24IS,2,simulation,46.125,8.125,19156,9,,FALSE
24IS,2,simulation,46.625,9.125,19890,10,,FALSE
24IS,3,simulation,44.125,6.625,18060,1,,FALSE
24IS,3,simulation,44.375,7.125,18427,2,,FALSE
24IS,3,simulation,44.875,6.375,17873,3,,FALSE
24IS,3,simulation,45.375,7.375,18607,4,,FALSE
24IS,3,simulation,44.375,6.375,17875,5,,FALSE
24IS,3,simulation,44.625,6.625,18058,6,,FALSE
24IS,3,simulation,44.375,6.875,18243,7,,FALSE
24IS,3,simulation,44.375,6.375,17875,8,,FALSE
24IS,3,simulation,45.375,6.375,17871,9,,FALSE
24IS,3,simulation,44.625,5.875,17506,10,,FALSE
24IS,4,simulation,37.125,9.875,20480,1,,FALSE
24IS,4,simulation,34.125,6.625,18100,2,,FALSE
24IS,4,simulation,36.875,9.125,19929,3,,FALSE
24IS,4,simulation,34.875,6.125,17729,4,,FALSE
24IS,4,simulation,36.625,10.125,20666,5,,FALSE
24IS,4,simulation,34.125,7.625,18836,6,,FALSE
24IS,4,simulation,36.875,7.625,18825,7,,FALSE
24IS,4,simulation,39.625,8.625,19550,8,,FALSE
24IS,4,simulation,34.375,6.375,17915,9,,FALSE
24IS,4,simulation,34.375,6.625,18099,10,,FALSE
24IS,5,simulation,36.625,6.875,18274,1,,FALSE
24IS,5,simulation,36.375,6.625,18091,2,,FALSE
24IS,5,simulation,36.375,7.125,18459,3,,FALSE
24IS,5,simulation,36.625,6.375,17906,4,,FALSE
24IS,5,simulation,35.625,7.125,18462,5,,FALSE
24IS,5,simulation,35.625,6.125,17726,6,,FALSE
24IS,5,simulation,35.875,5.875,17541,7,,FALSE
24IS,5,simulation,36.375,6.375,17907,8,,FALSE
24IS,5,simulation,36.125,7.625,18828,9,,FALSE
24IS,5,simulation,36.125,5.875,17540,10,,FALSE
24IS,6,simulation,34.625,4.875,16810,1,,FALSE
24IS,6,simulation,29.875,5.625,17381,2,,FALSE
24IS,6,simulation,32.625,4.625,16634,3,,FALSE
24IS,6,simulation,29.875,6.625,18117,4,,FALSE
24IS,6,simulation,30.375,6.125,17747,5,,FALSE
24IS,6,simulation,29.375,5.875,17567,6,,FALSE
24IS,6,simulation,29.375,5.125,17015,7,,FALSE
24IS,6,simulation,29.125,4.875,16832,8,,FALSE
24IS,6,simulation,33.625,5.125,16998,9,,FALSE
24IS,6,simulation,30.125,3.125,15540,10,,FALSE
24IS,7,simulation,28.875,1.875,14625,1,,FALSE
24IS,7,simulation,27.875,2.875,15365,2,,FALSE
24IS,7,simulation,25.625,3.375,15742,3,,FALSE
24IS,7,simulation,27.625,3.625,15918,4,,FALSE
24IS,7,simulation,29.375,3.125,15543,5,,FALSE
24IS,7,simulation,27.875,3.125,15549,6,,FALSE
24IS,7,simulation,23.625,3.125,15566,7,,FALSE
24IS,7,simulation,25.125,3.875,16112,8,,FALSE
24IS,7,simulation,29.125,3.875,16096,9,,FALSE
24IS,7,simulation,27.625,5.625,17390,10,,FALSE
24IS,8,simulation,19.625,2.875,15398,1,,FALSE
24IS,8,simulation,22.375,2.125,14835,2,,FALSE
24IS,8,simulation,20.875,3.125,15577,3,,FALSE
24IS,8,simulation,21.375,3.125,15575,4,,FALSE
24IS,8,simulation,21.375,2.375,15023,5,,FALSE
24IS,8,simulation,19.625,2.625,15214,6,,FALSE
24IS,8,simulation,20.125,3.375,15764,7,,FALSE
24IS,8,simulation,20.125,3.625,15948,8,,FALSE
24IS,8,simulation,21.375,2.875,15391,9,,FALSE
24IS,8,simulation,23.875,3.375,15749,10,,FALSE
24IS,9,simulation,16.625,2.375,15042,1,,FALSE
24IS,9,simulation,17.375,1.875,14671,2,,FALSE
24IS,9,simulation,16.375,2.875,15411,3,,FALSE
24IS,9,simulation,14.625,1.875,14682,4,,FALSE
24IS,9,simulation,17.125,2.875,15408,5,,FALSE
24IS,9,simulation,17.125,2.875,15408,6,,FALSE
24IS,9,simulation,16.875,2.375,15041,7,,FALSE
24IS,9,simulation,18.125,3.625,15956,8,,FALSE
24IS,9,simulation,17.625,1.125,14118,9,,FALSE
24IS,9,simulation,16.125,1.875,14676,10,,FALSE
24IS,10,simulation,15.875,3.625,15965,1,,FALSE
24IS,10,simulation,16.625,2.625,15226,2,,FALSE
24IS,10,simulation,17.125,3.625,15960,3,,FALSE
24IS,10,simulation,14.125,2.375,15052,4,,FALSE
24IS,10,simulation,16.125,2.875,15412,5,,FALSE
24IS,10,simulation,17.125,3.875,16144,6,,FALSE
24IS,10,simulation,16.125,3.125,15596,7,,FALSE
24IS,10,simulation,17.875,4.625,16693,8,,FALSE
24IS,10,simulation,16.125,2.125,14860,9,,FALSE
24IS,10,simulation,15.125,2.625,15232,10,,FALSE
24IS,11,simulation,13.125,2.875,15424,1,,FALSE
24IS,11,simulation,12.125,4.625,16716,2,,FALSE
24IS,11,simulation,13.625,2.625,15238,3,,FALSE
24IS,11,simulation,14.875,2.875,15417,4,,FALSE
24IS,11,simulation,14.375,4.875,16891,5,,FALSE
24IS,11,simulation,13.375,3.375,15791,6,,FALSE
24IS,11,simulation,14.125,2.625,15236,7,,FALSE
24IS,11,simulation,15.125,3.125,15600,8,,FALSE
24IS,11,simulation,13.375,2.125,14871,9,,FALSE
24IS,11,simulation,13.875,3.375,15789,10,,FALSE
24IS,12,simulation,13.125,4.375,16528,1,,FALSE
24IS,12,simulation,12.875,3.625,15977,2,,FALSE
24IS,12,simulation,14.875,2.125,14865,3,,FALSE
24IS,12,simulation,13.875,3.375,15789,4,,FALSE
24IS,12,simulation,14.875,3.375,15785,5,,FALSE
24IS,12,simulation,13.625,4.375,16526,6,,FALSE
24IS,12,simulation,13.625,4.375,16526,7,,FALSE
24IS,12,simulation,14.875,3.375,15785,8,,FALSE
24IS,12,simulation,13.625,4.375,16526,9,,FALSE
24IS,12,simulation,13.875,1.875,14685,10,,FALSE
24IS,13,simulation,13.875,4.625,16709,1,,FALSE
24IS,13,simulation,13.875,4.125,16341,2,,FALSE
24IS,13,simulation,14.375,3.125,15603,3,,FALSE
24IS,13,simulation,13.625,4.625,16710,4,,FALSE
24IS,13,simulation,15.125,2.375,15048,5,,FALSE
24IS,13,simulation,14.125,4.625,16708,6,,FALSE
24IS,13,simulation,13.625,4.875,16894,7,,FALSE
24IS,13,simulation,15.375,2.875,15415,8,,FALSE
24IS,13,simulation,13.125,3.875,16160,9,,FALSE
24IS,13,simulation,13.375,2.875,15423,10,,FALSE
24IS,14,simulation,14.875,4.375,16521,1,,FALSE
24IS,14,simulation,12.125,2.625,15244,2,,FALSE
24IS,14,simulation,11.875,4.875,16901,3,,FALSE
24IS,14,simulation,14.625,4.125,16338,4,,FALSE
24IS,14,simulation,14.125,2.375,15052,5,,FALSE
24IS,14,simulation,16.625,3.875,16146,6,,FALSE
24IS,14,simulation,12.375,4.125,16347,7,,FALSE
24IS,14,simulation,13.625,2.375,15054,8,,FALSE
24IS,14,simulation,11.125,4.375,16536,9,,FALSE
24IS,14,simulation,11.625,3.625,15982,10,,FALSE
24TJ,1,simulation,44.974711,6.956946,18241,1,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,2,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,3,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,4,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,5,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,6,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,7,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,8,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,9,,TRUE
24TJ,1,simulation,44.974711,6.956946,18241,10,,TRUE
24TJ,2,simulation,39.875,9.375,20101,1,,FALSE
24TJ,2,simulation,37.125,9.375,20112,2,,FALSE
24TJ,2,simulation,40.125,9.125,19916,3,,FALSE
24TJ,2,simulation,40.125,8.875,19732,4,,FALSE
24TJ,2,simulation,36.625,8.125,19194,5,,FALSE
24TJ,2,simulation,39.625,8.875,19734,6,,FALSE
24TJ,2,simulation,39.875,9.625,20285,7,,FALSE
24TJ,2,simulation,36.625,8.625,19562,8,,FALSE
24TJ,2,simulation,39.625,8.875,19734,9,,FALSE
24TJ,2,simulation,39.375,9.125,19919,10,,FALSE
24TJ,3,simulation,36.875,6.375,17905,1,,FALSE
24TJ,3,simulation,36.625,6.375,17906,2,,FALSE
24TJ,3,simulation,36.125,4.875,16804,3,,FALSE
24TJ,3,simulation,36.625,5.875,17538,4,,FALSE
24TJ,3,simulation,36.625,5.625,17354,5,,FALSE
24TJ,3,simulation,35.625,6.625,18094,6,,FALSE
24TJ,3,simulation,35.625,8.375,19382,7,,FALSE
24TJ,3,simulation,36.125,5.625,17356,8,,FALSE
24TJ,3,simulation,37.125,6.375,17904,9,,FALSE
24TJ,3,simulation,36.125,5.375,17172,10,,FALSE
24TJ,4,simulation,36.375,5.375,17171,1,,FALSE
24TJ,4,simulation,36.875,6.875,18273,2,,FALSE
24TJ,4,simulation,36.625,4.125,16250,3,,FALSE
24TJ,4,simulation,36.125,6.625,18092,4,,FALSE
24TJ,4,simulation,36.875,4.375,16433,5,,FALSE
24TJ,4,simulation,36.375,6.875,18275,6,,FALSE
24TJ,4,simulation,34.625,8.375,19386,7,,FALSE
24TJ,4,simulation,35.125,5.625,17360,8,,FALSE
24TJ,4,simulation,36.375,6.375,17907,9,,FALSE
24TJ,4,simulation,35.875,4.625,16621,10,,FALSE
24TJ,5,simulation,34.875,4.625,16625,1,,FALSE
24TJ,5,simulation,34.875,6.375,17913,2,,FALSE
24TJ,5,simulation,35.875,3.375,15701,3,,FALSE
24TJ,5,simulation,34.875,5.875,17545,4,,FALSE
24TJ,5,simulation,33.875,3.875,16077,5,,FALSE
24TJ,5,simulation,35.375,4.875,16807,6,,FALSE
24TJ,5,simulation,34.625,7.375,18650,7,,FALSE
24TJ,5,simulation,34.625,4.375,16442,8,,FALSE
24TJ,5,simulation,34.875,5.875,17545,9,,FALSE
24TJ,5,simulation,34.125,4.125,16260,10,,FALSE
24TJ,6,simulation,34.125,4.125,16260,1,,FALSE
24TJ,6,simulation,35.625,4.875,16806,2,,FALSE
24TJ,6,simulation,35.625,5.125,16990,3,,FALSE
24TJ,6,simulation,35.375,5.125,16991,4,,FALSE
24TJ,6,simulation,35.125,4.375,16440,5,,FALSE
24TJ,6,simulation,36.375,4.125,16251,6,,FALSE
24TJ,6,simulation,34.875,5.875,17545,7,,FALSE
24TJ,6,simulation,36.125,4.375,16436,8,,FALSE
24TJ,6,simulation,34.875,5.625,17361,9,,FALSE
24TJ,6,simulation,35.125,4.125,16256,10,,FALSE
24TJ,7,simulation,33.375,4.375,16447,1,,FALSE
24TJ,7,simulation,35.875,4.375,16437,2,,FALSE
24TJ,7,simulation,34.875,5.625,17361,3,,FALSE
24TJ,7,simulation,36.125,4.125,16252,4,,FALSE
24TJ,7,simulation,34.625,4.875,16810,5,,FALSE
24TJ,7,simulation,35.625,4.375,16438,6,,FALSE
24TJ,7,simulation,35.125,4.875,16808,7,,FALSE
24TJ,7,simulation,36.625,3.875,16066,8,,FALSE
24TJ,7,simulation,34.375,7.375,18651,9,,FALSE
24TJ,7,simulation,35.875,4.625,16621,10,,FALSE
24TJ,8,simulation,34.125,4.375,16444,1,,FALSE
24TJ,8,simulation,34.875,5.125,16993,2,,FALSE
24TJ,8,simulation,34.875,4.625,16625,3,,FALSE
24TJ,8,simulation,35.375,4.375,16439,4,,FALSE
24TJ,8,simulation,35.125,6.875,18280,5,,FALSE
24TJ,8,simulation,35.125,5.125,16992,6,,FALSE
24TJ,8,simulation,35.375,6.125,17727,7,,FALSE
24TJ,8,simulation,35.875,4.375,16437,8,,FALSE
24TJ,8,simulation,35.125,6.625,18096,9,,FALSE
24TJ,8,simulation,35.125,5.125,16992,10,,FALSE
24TJ,9,simulation,34.625,4.875,16810,1,,FALSE
24TJ,9,simulation,35.625,5.375,17174,2,,FALSE
24TJ,9,simulation,35.625,4.625,16622,3,,FALSE
24TJ,9,simulation,34.625,4.875,16810,4,,FALSE
24TJ,9,simulation,35.375,6.125,17727,5,,FALSE
24TJ,9,simulation,36.375,5.625,17355,6,,FALSE
24TJ,9,simulation,34.625,6.875,18282,7,,FALSE
24TJ,9,simulation,35.375,4.625,16623,8,,FALSE
24TJ,9,simulation,35.125,5.875,17544,9,,FALSE
24TJ,9,simulation,35.375,6.125,17727,10,,FALSE
24TJ,10,simulation,34.625,4.125,16258,1,,FALSE
24TJ,10,simulation,35.625,4.125,16254,2,,FALSE
24TJ,10,simulation,36.125,4.875,16804,3,,FALSE
24TJ,10,simulation,34.625,4.875,16810,4,,FALSE
24TJ,10,simulation,35.625,5.125,16990,5,,FALSE
24TJ,10,simulation,36.875,6.125,17721,6,,FALSE
24TJ,10,simulation,35.125,5.625,17360,7,,FALSE
24TJ,10,simulation,35.375,5.625,17359,8,,FALSE
24TJ,10,simulation,35.125,5.625,17360,9,,FALSE
24TJ,10,simulation,35.125,5.625,17360,10,,FALSE
24TJ,11,simulation,34.625,5.125,16994,1,,FALSE
24TJ,11,simulation,35.625,5.125,16990,2,,FALSE
24TJ,11,simulation,35.625,4.625,16622,3,,FALSE
24TJ,11,simulation,33.375,4.875,16815,4,,FALSE
24TJ,11,simulation,34.875,5.375,17177,5,,FALSE
24TJ,11,simulation,35.625,5.125,16990,6,,FALSE
24TJ,11,simulation,35.875,4.875,16805,7,,FALSE
24TJ,11,simulation,34.875,5.125,16993,8,,FALSE
24TJ,11,simulation,35.125,4.875,16808,9,,FALSE
24TJ,11,simulation,34.875,4.625,16625,10,,FALSE
24TJ,12,simulation,34.875,-2.125,11657,1,,FALSE
24TJ,12,simulation,31.625,4.125,16270,2,,FALSE
24TJ,12,simulation,26.875,-2.375,11505,3,,FALSE
24TJ,12,simulation,27.875,0.375,13525,4,,FALSE
24TJ,12,simulation,27.625,0.375,13526,5,,FALSE
24TJ,12,simulation,30.125,3.125,15540,6,,FALSE
24TJ,12,simulation,28.875,0.875,13889,7,,FALSE
24TJ,12,simulation,35.125,-1.125,12392,8,,FALSE
24TJ,12,simulation,29.625,3.125,15542,9,,FALSE
24TJ,12,simulation,29.125,1.125,14072,10,,FALSE
