tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
26HS,25,26,45.375,7.625,46.875,8.625,619367,645121,8,2021-04-24T20:45:00Z,2021-04-25T01:15:00Z,1,183.76919082092272,24.510972782722046,15.155455655790096,33.23874181731001,,
26HS,25,26,44.375,11.125,46.875,8.875,621947,645305,9,2021-04-24T20:45:00Z,2021-04-25T01:15:00Z,1,328.59133531377483,-31.472990270487802,-35.840216713997016,58.54785256049299,,
26HS,25,26,45.875,11.125,47.125,9.125,621941,645488,10,2021-04-24T20:45:00Z,2021-04-25T01:15:00Z,1,207.05589971811386,-47.13062804235728,-30.556096577369846,28.36405341979071,,
26HS,26,27,47.125,12.375,46.625,10.125,647880,671250,1,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,180.29831511453318,-107.13203972253477,-30.789380008070744,-9.490900209330979,,
26HS,26,27,47.125,11.875,46.375,10.875,647512,671803,2,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,113.09000764912531,-137.130621769347,-12.810290348338622,-13.800297768638355,,
26HS,26,27,46.875,9.875,46.125,10.625,646041,671620,3,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,101.31629154407763,145.10028329645985,9.421131041855286,-13.505016942302113,,
26HS,26,27,46.875,8.875,46.875,11.625,645305,672353,4,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,209.6305692507706,88.99634658430995,38.040578763433686,0.6664271384777247,,
26HS,26,27,45.875,9.875,47.125,10.375,646045,671432,5,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,144.1538892439035,15.260296199204953,6.5775258418909255,24.109012196815815,,
26HS,26,27,47.125,9.125,46.125,10.875,645488,671804,6,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,174.11968801944386,129.0342330292613,24.09560806692978,-19.53608743306524,,
26HS,26,27,47.125,9.125,45.875,11.375,645488,672173,7,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,221.65533380960468,127.9966901262941,31.93274187137263,-24.94562166001386,,
26HS,26,27,46.875,8.625,46.375,10.375,645121,671435,8,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,145.09018948303077,111.88647498680837,23.360801173388506,-9.384576862551473,,
26HS,26,27,46.875,8.875,46.125,9.875,645305,671068,9,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,113.3258324127176,136.99946000672227,12.862258713452428,-13.792823162045467,,
26HS,26,27,47.125,9.125,46.875,11.125,645488,671985,10,2021-04-25T20:45:00Z,2021-04-26T01:45:00Z,1,154.6255927394915,99.6219923432321,26.7046774948042,-4.527302321415247,,
26HS,27,28,46.625,10.125,46.125,8.625,671250,695172,1,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,128.09053764090172,-115.17082087554668,-65.66406108978879,-30.858325803369123,,
26HS,27,28,46.375,10.875,46.375,9.375,671803,695723,2,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,115.40575869378058,-89.4570820252129,-63.99863869022599,0.6064504502095589,,
26HS,27,28,46.125,10.625,46.125,9.125,671620,695540,3,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,115.9312959326983,-89.45934492084123,-64.29104403330193,0.6066818797601669,,
26HS,27,28,46.875,11.625,46.125,11.625,672353,697380,4,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,83.37081228804621,180,-7.894715512456827e-15,-42.97682955310563,,
26HS,27,28,47.125,10.375,46.125,9.875,671432,696092,5,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,117.57352608762122,-160.8103076509335,-21.64214103093013,-62.18378172372537,,
26HS,27,28,46.125,10.875,46.125,10.125,671804,696276,6,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,57.96629313620652,-89.72967804105338,-25.717555919154393,0.12133654063164177,,
26HS,27,28,45.875,11.375,46.125,10.375,672173,696460,7,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,82.29585134234169,-69.90674850290002,-39.32327695943666,14.385024194067151,,
26HS,27,28,46.375,10.375,46.625,9.125,671435,695538,8,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,99.89528606634286,-73.39501620895271,-51.45609942523438,15.34460320521182,,
26HS,27,28,46.125,9.875,46.125,8.875,671068,695356,9,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,77.28816783013711,-89.63956879231294,-38.5759047773315,0.24267308124506784,,
26HS,27,28,46.875,11.125,45.875,10.375,671985,696461,10,2021-05-01T18:15:00Z,2021-05-01T19:45:00Z,1,125.2420712734542,-152.293563436517,-32.953164442847246,-62.74940028920005,,
26HS,28,29,46.125,8.625,46.375,9.125,695172,720563,1,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,47.52732298067066,54.03820014579157,11.415878467383704,8.282497988567465,,
26HS,28,29,46.375,9.375,47.125,10.125,695723,721296,2,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,101.16928151327063,34.230142916669,23.064855667185956,33.900527051709076,,
26HS,28,29,46.125,9.125,47.125,9.125,695540,720560,3,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,111.16352263658993,0,2.817632743703004e-15,46.01543474681434,,
26HS,28,29,46.125,11.625,47.125,9.375,697380,720744,4,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,205.05138106851135,-56.359769253565084,-77.25537606666443,51.40657656134137,,
26HS,28,29,46.125,9.875,46.625,11.625,696092,722402,5,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,145.65820530742224,66.93771939582825,58.04869645961698,24.71471230337229,,
26HS,28,29,46.125,10.125,46.875,10.125,696276,721297,6,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,83.37081228804621,0,1.965588630686144e-15,32.10049839765495,,
26HS,28,29,46.125,10.375,46.125,9.375,696460,720748,7,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,77.28816783013711,-89.63956879231294,-28.931928582998626,0.1820048109338009,,
26HS,28,29,46.625,9.125,46.125,9.375,695538,720748,8,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,58.813430799307525,160.82000519969228,6.53223301573256,-18.77912757839633,,
26HS,28,29,46.125,8.875,47.375,10.125,695356,721295,9,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,168.61208337043453,34.04903012801453,41.82067771517773,61.88740145653734,,
26HS,28,29,45.875,10.375,46.875,10.625,696461,721665,10,2021-05-08T22:15:00Z,2021-05-09T00:15:00Z,1,112.81033636536063,9.726737097806648,7.905740983107026,46.12088964250834,,
26HS,29,30,46.375,9.125,45.625,10.375,720563,746510,1,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,127.7677287423075,130.2753540563806,55.19769744157399,-46.77024657336427,,
26HS,29,30,47.125,10.125,46.875,10.875,721296,746873,2,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,63.45215918478222,115.70224440010927,26.696025225170125,-12.849217275687778,,
26HS,29,30,47.125,9.125,46.125,8.125,720560,744852,3,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,134.9892249480629,-145.07050228377028,-44.31880862730203,-63.45987249907019,,
26HS,29,30,47.125,9.375,46.625,8.875,720744,745402,4,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,67.39757227273716,-145.3770867550997,-18.36558742271707,-26.599669980865407,,
26HS,29,30,46.625,11.625,46.625,10.625,722402,746690,5,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,76.58598089714609,-89.63655843463104,-38.22429747854471,0.24246960176149576,,
26HS,29,30,46.875,10.125,45.875,8.875,721297,745405,6,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,146.98390103581283,-138.68017936321223,-56.32951256818003,-64.07382192127004,,
26HS,29,30,46.125,9.375,47.125,9.875,720748,746136,7,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,117.57352608762122,18.826240189344183,21.17129527969859,62.0970361138755,,
26HS,29,30,46.125,9.375,46.875,9.125,720748,745585,8,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,85.55086323356679,-12.872223113684072,-9.85723034107755,43.135012144138074,,
26HS,29,30,47.375,10.125,46.625,10.125,721295,746322,9,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,83.37813039081972,180,-7.91651162937202e-15,-43.09548208720972,,
26HS,29,30,46.875,10.625,46.125,9.875,721665,746140,10,2021-05-10T02:15:00Z,2021-05-10T03:45:00Z,1,101.31629154407763,-145.10028329645985,-31.403770139517718,-45.01672314100697,,
26HS,30,31,45.625,10.375,46.375,9.625,746510,770979,1,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,101.60983821965135,-34.604125128572484,-31.118398388808245,45.10173893490231,,
26HS,30,31,46.875,10.875,46.625,9.375,746873,770794,2,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,117.9342414105977,-103.08278515826406,-64.10571650878967,-14.897564995908299,,
26HS,30,31,46.125,8.125,46.125,9.125,744852,770612,3,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,77.28816783013711,89.63956879231294,38.5759047773315,0.24267308124508036,,
26HS,30,31,46.625,8.875,46.125,9.875,745402,771164,4,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,94.9122015165039,125.48117652353554,41.11546739302698,-29.307002358434847,,
26HS,30,31,46.625,10.625,46.375,9.625,746690,770979,5,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,81.63746445646251,-109.53854315092701,-39.21140772760955,-13.915180278133501,,
26HS,30,31,45.875,8.875,46.125,9.375,745405,770796,6,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,47.66853440006664,54.16299684624087,15.274713238130827,11.031473748705249,,
26HS,30,31,47.125,9.875,46.625,10.125,746136,771346,7,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,58.7606303620083,160.9832479310414,8.664321146110963,-25.139136072137468,,
26HS,30,31,46.875,9.125,46.375,9.625,745585,770979,8,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,67.49562554693357,145.25299339408193,18.427402046062678,-26.565953702242897,,
26HS,30,31,46.625,10.125,46.625,9.125,746322,770610,9,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,76.58598089714609,-89.63655843463104,-38.22429747854471,0.24246960176149576,,
26HS,30,31,46.125,9.875,46.125,9.875,746140,771164,10,2021-05-10T21:45:00Z,2021-05-10T23:15:00Z,1,0,180,-0,0,,
26HS,31,32,46.375,9.625,46.553613,8.711702,770979,795266,1,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,72.90801151675268,-73.86670689400472,-38.97701130188264,14.390144047553594,,
26HS,31,32,46.625,9.375,46.553613,8.711702,770794,795266,2,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,51.44857083631804,-98.63184111832079,-38.97701130188264,14.390144047553594,,
26HS,31,32,46.125,9.125,46.553613,8.711702,770612,795266,3,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,57.29190841051928,-33.58789989133752,-38.97701130188264,14.390144047553594,,
26HS,31,32,46.125,9.875,46.553613,8.711702,771164,795266,4,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,101.44310158238144,-61.568312378079355,-25.48315352652499,0.12123482513605308,,
26HS,31,32,46.375,9.625,46.553613,8.711702,770979,795266,5,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,72.90801151675268,-73.86670689400472,-18.25447898029475,26.55220833444652,,
26HS,31,32,46.125,9.375,46.553613,8.711702,770796,795266,6,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,69.83998103200165,-46.7462517842928,-52.676878801633244,30.998638285284265,,
26HS,31,32,46.625,10.125,46.553613,8.711702,771346,795266,7,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,108.59950236554029,-93.67682651263756,-52.676878801633244,30.998638285284265,,
26HS,31,32,46.375,9.625,46.553613,8.711702,770979,795266,8,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,72.90801151675268,-73.86670689400472,-29.065662470485393,28.261770833116497,,
26HS,31,32,46.625,9.125,46.553613,8.711702,770610,795266,9,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,32.65276271383083,-103.91520766865976,-63.70501522569779,0.6061728375183667,,
26HS,31,32,46.125,9.875,46.553613,8.711702,771164,795266,10,2021-05-12T20:15:00Z,2021-05-12T21:45:00Z,1,101.44310158238144,-61.568312378079355,-12.741657100199106,0.040411542116990266,,
26IL,1,2,46.549204,8.70603,45.125,6.375,19522,42896,1,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,240.51066213596536,-130.31576746289466,-32.59479921596452,-30.238150073516934,,
26IL,1,2,46.549204,8.70603,45.375,7.375,19522,43631,2,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,166.3649644016624,-141.19196621966802,-17.382088511245605,-24.527339479449857,,
26IL,1,2,46.549204,8.70603,45.125,6.625,19522,43080,3,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,226.25230059248975,-133.64471144771733,-17.382088511245605,-24.527339479449857,,
26IL,1,2,46.549204,8.70603,45.625,6.875,19522,43262,4,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,174.9431439147951,-125.29510761004676,-28.830822262517344,-30.185129212719232,,
26IL,1,2,46.549204,8.70603,44.875,7.125,19522,43449,5,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,223.10523153331278,-145.94400754271447,-24.302093262422005,-19.525633214361026,,
26IL,1,2,46.549204,8.70603,44.875,7.125,19522,43449,6,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,223.10523153331278,-145.94400754271447,-21.726447664700625,-35.44551423269218,,
26IL,1,2,46.549204,8.70603,45.375,7.375,19522,43631,7,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,166.3649644016624,-141.19196621966802,-21.726447664700625,-35.44551423269218,,
26IL,1,2,46.549204,8.70603,45.125,7.125,19522,43448,8,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,200.35411607853177,-141.62079996825804,-21.726447664700625,-35.44551423269218,,
26IL,1,2,46.549204,8.70603,44.625,6.625,19522,43082,9,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,268.5117533534953,-142.0407523975399,-21.396466515477947,-30.024410216374186,,
26IL,1,2,46.549204,8.70603,44.875,7.125,19522,43449,10,2020-09-10T18:15:00Z,2020-09-10T23:15:00Z,1,223.10523153331278,-145.94400754271447,-29.527961888389495,-40.97971316300978,,
26IL,2,3,45.125,6.375,44.125,6.375,42896,67924,1,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,111.1244503133843,180,-8.421010156947255e-15,-45.841844156264976,,
26IL,2,3,45.375,7.375,44.125,7.125,43631,68476,2,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,140.3120540797977,-171.80066247320684,-8.628087758491587,-59.879685413239585,,
26IL,2,3,45.125,6.625,44.125,6.625,43080,68108,3,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,111.1244503133843,180,-8.421010156947255e-15,-45.841844156264976,,
26IL,2,3,45.625,6.875,44.875,7.125,43262,68473,4,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,85.63170099110668,166.6618375657751,7.647016914932777,-32.25318700356598,,
26IL,2,3,44.875,7.125,44.125,7.125,43449,68476,5,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,83.34150595611125,180,-5.8569912625521704e-15,-31.883975399437816,,
26IL,2,3,44.875,7.125,44.125,7.875,43449,69028,6,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,102.48594249155833,144.14543432601957,24.257335325707995,-33.566200346299226,,
26IL,2,3,45.375,7.375,44.875,6.375,43631,67921,7,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,96.31850592321187,-124.87788264637143,24.257335325707995,-33.566200346299226,,
26IL,2,3,45.125,7.125,44.125,7.375,43448,68660,8,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,112.88146008588285,169.7892730145408,-31.46719800587963,-21.93376781406813,,
26IL,2,3,44.625,6.625,44.125,6.375,43082,67924,9,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,59.024384637667495,-160.1836701972368,8.281291355929937,-45.976092279465945,,
26IL,2,3,44.875,7.125,44.125,7.875,43449,69028,10,2020-09-11T18:15:00Z,2020-09-11T20:15:00Z,1,102.48594249155833,144.14543432601957,-6.661526551279898,-18.486568459464124,,
26IL,3,4,44.125,6.375,36.875,6.625,67924,93161,1,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,805.3503169864866,178.40982723860836,3.972643787213711,-143.10223589264075,,
26IL,3,4,44.125,7.125,36.875,7.625,68476,93897,2,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,806.1827820628273,176.82172946012662,7.945398673580259,-143.08749904749814,,
26IL,3,4,44.125,6.625,36.875,6.375,68108,92977,3,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,805.3503169864866,-178.40982723860836,-3.972643787213636,-143.10223589264075,,
26IL,3,4,44.875,7.125,39.875,8.875,68473,94805,4,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,573.7599925271337,164.85622338212522,26.3683373670883,-97.4293672918041,,
26IL,3,4,44.125,7.125,39.875,9.125,68476,94989,5,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,500.254641201682,159.9826448260909,29.947499213843567,-82.20259560206391,,
26IL,3,4,44.125,7.875,36.625,8.625,69028,94634,6,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,835.2369375036999,175.38001000261684,11.969639884964655,-148.12215170379858,,
26IL,3,4,44.875,6.375,39.875,9.625,67921,95357,7,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,616.4059601070201,153.15877838626255,49.058402537191675,-96.94575714024074,,
26IL,3,4,44.125,7.375,39.375,9.375,68660,95175,8,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,553.1298021196359,161.82681333870647,30.29396983386037,-92.28516587772586,,
26IL,3,4,44.125,6.375,36.875,6.375,67924,92977,9,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,805.0726365944922,180,-2.6288356337624876e-14,-143.10714651728077,,
26IL,3,4,44.125,7.875,37.125,9.125,69028,95000,10,2020-09-12T18:15:00Z,2020-09-12T23:45:00Z,1,784.4616062557391,171.83931074962913,19.778911115101216,-137.926402549921,,
26IL,4,5,36.875,6.625,36.375,5.625,93161,117451,1,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,105.25757786705756,-121.51295297779895,-23.585479676051072,-14.460535875116411,,
26IL,4,5,36.875,7.625,35.875,6.125,93897,117821,2,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,174.44100086527692,-129.05532913005922,-39.417433404439024,-31.982682762578808,,
26IL,4,5,36.875,6.375,36.125,5.625,92977,117452,3,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,106.96426618774991,-140.86040319589688,-17.85423452383336,-21.93863525245516,,
26IL,4,5,39.875,8.875,36.125,8.125,94805,119292,4,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,421.41237286528144,-170.7742055857517,-21.442876510365654,-132.015713091059,,
26IL,4,5,39.875,9.125,36.625,6.375,94989,118002,5,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,433.6351147009118,-145.42614511870326,-78.11518485633317,-113.34502660955661,,
26IL,4,5,36.625,8.625,35.875,6.875,94634,118373,6,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,177.94271271450387,-117.36450244573663,-46.05388226852964,-23.835877747584068,,
26IL,4,5,39.875,9.625,36.375,7.875,95357,119107,7,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,417.67606029602166,-157.9023438000039,-49.81838518483106,-122.70228706860055,,
26IL,4,5,39.375,9.375,36.125,7.875,95175,119108,8,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,384.16576319473575,-159.41073755441212,-42.621490469037816,-113.45719327816907,,
26IL,4,5,36.875,6.375,36.375,5.625,92977,117451,9,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,87.05710954054544,-129.36952354618137,-16.709763611462918,-13.710675944356892,,
26IL,4,5,37.125,9.125,36.125,5.625,95000,117452,10,2020-09-13T19:15:00Z,2020-09-13T22:15:00Z,1,332.12367962718315,-108.46758971276242,-97.91694781748602,-32.70097483330856,,
26IL,5,6,36.375,5.625,29.875,4.625,117451,141765,1,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,726.8971260708863,-172.3462987883135,-7.848345365802836,-58.40300695386727,,
26IL,5,6,35.875,6.125,28.875,6.375,117821,143057,2,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,776.6134166696137,178.19590892395198,1.9861005322747223,-63.055335581601234,,
26IL,5,6,36.125,5.625,32.625,4.875,117452,141938,3,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,394.3286438570465,-169.71166286533423,-5.554241887469602,-30.59842263291797,,
26IL,5,6,36.125,8.125,34.875,5.375,119292,142297,4,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,285.4418104433513,-118.26361766393462,-19.299421952385774,-10.375865496012292,,
26IL,5,6,36.625,6.375,29.625,3.375,118002,140846,5,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,825.1499644088307,-159.33325980578982,-23.68866532766789,-62.80046084464301,,
26IL,5,6,35.875,6.875,29.375,4.375,118373,141583,6,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,757.9706154986588,-161.2845163566483,-19.732206401335947,-58.24445827132357,,
26IL,5,6,36.375,7.875,32.875,4.625,119107,141753,7,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,489.3890278519369,-141.55468818986492,-24.241550725705327,-30.535585759163908,,
26IL,5,6,36.125,7.875,30.125,5.625,119108,142500,8,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,697.716887707177,-161.86236717666864,-17.576430101711843,-53.65578791919212,,
26IL,5,6,36.375,5.625,30.625,3.875,117451,141210,9,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,658.1198447665289,-165.20525437363023,-13.575053910240468,-51.39860188980886,,
26IL,5,6,36.125,5.625,29.375,3.375,117452,140847,10,2020-09-25T17:15:00Z,2020-09-26T05:15:00Z,1,777.6344803150004,-163.64835952854926,-17.779243912633138,-60.59747501467474,,
26IL,6,7,29.875,4.625,21.625,2.125,141765,164982,1,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,947.67263748886,-164.09491207461494,-23.11316175513045,-81.11204653911005,,
26IL,6,7,28.875,6.375,25.125,1.375,143057,164416,2,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,647.110279280431,-128.77923114816494,-44.20288113941514,-35.51365573459956,,
26IL,6,7,32.625,4.875,24.375,3.125,141938,165707,3,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,930.1984177341793,-168.95851684699895,-15.856374954164464,-81.25982475657915,,
26IL,6,7,34.875,5.375,27.875,2.625,142297,165325,4,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,818.9258851426824,-160.6419441787578,-24.075542958594994,-68.52628766754793,,
26IL,6,7,29.625,3.375,27.125,4.375,140846,166616,5,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,293.88663164697243,160.27778219399963,8.308710298026945,-23.17700507706748,,
26IL,6,7,29.375,4.375,24.375,2.125,141583,164971,6,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,597.3717500209768,-157.50567492300615,-20.01524277002533,-48.33461067677331,,
26IL,6,7,32.875,4.625,28.125,1.875,141753,164772,7,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,588.9884395938552,-152.6644757386983,-23.688923108980482,-45.826710524290554,,
26IL,6,7,30.125,5.625,24.875,3.375,142500,165889,8,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,622.7462480551064,-158.55596021214942,-19.9782596140998,-50.863393695083246,,
26IL,6,7,30.625,3.875,25.125,3.875,141210,166256,9,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,609.4985836265068,180,-9.82459978578108e-15,-53.48263021698092,,
26IL,6,7,29.375,3.375,23.125,1.875,140847,164792,10,2020-09-26T17:45:00Z,2020-09-27T04:45:00Z,1,708.4559961586455,-167.4499680048853,-13.578838504174316,-60.99806239198962,,
26IL,7,8,21.625,2.125,17.375,3.125,164982,190759,1,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,482.030337499224,167.25179605756756,9.202346494388339,-40.67444297390155,,
26IL,7,8,25.125,1.375,20.875,-0.875,164416,187801,2,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,524.1153376942524,-153.4422191564191,-20.365934591846973,-40.74479375902096,,
26IL,7,8,24.375,3.125,22.875,0.625,165707,188897,3,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,304.42261973429504,-122.566366480628,-21.408094529018726,-13.673347602025958,,
26IL,7,8,27.875,2.625,22.375,1.375,165325,189451,4,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,622.1523101792218,-168.03974550263717,-11.31243017318757,-53.40293031536701,,
26IL,7,8,27.125,4.375,21.625,-0.875,166616,187798,5,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,808.9782015222273,-137.72026931502137,-48.09018203748287,-52.88799468727821,,
26IL,7,8,24.375,2.125,18.375,4.375,164971,191675,6,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,704.0728102981456,160.22544760742986,20.977959337409363,-58.34982466911792,,
26IL,7,8,28.125,1.875,24.625,2.875,164772,190546,7,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,400.4081039637211,165.34300974344768,8.6865677766465,-33.21278109503514,,
26IL,7,8,24.875,3.375,21.375,-0.375,165889,188167,8,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,545.6185647833926,-134.5087120274618,-33.81980346789677,-33.24473824465313,,
26IL,7,8,25.125,3.875,19.625,0.875,166256,189094,9,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,682.8508999697244,-152.5158321188637,-27.709109024254612,-53.264633285399505,,
26IL,7,8,23.125,1.875,17.625,2.625,164792,190390,10,2020-09-27T18:15:00Z,2020-09-28T05:15:00Z,1,613.9111325678338,172.53908070242483,6.984037768340152,-53.33009872109393,,
26IL,8,9,17.375,3.125,18.125,0.125,190759,213572,1,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,328.8037101577686,-74.92335111065843,-53.06639608627873,14.29521314876591,,
26IL,8,9,20.875,-0.875,18.875,-0.625,187801,213017,2,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,222.94814649599144,173.21295101053033,4.2580849378660055,-35.778156953459344,,
26IL,8,9,22.875,0.625,20.875,-0.375,188897,213193,3,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,244.38377706316996,-154.79392509832303,-17.01902180890266,-36.15731094248473,,
26IL,8,9,22.375,1.375,19.875,0.125,189451,213565,4,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,305.7364846090078,-154.6392775859375,-21.90937472092359,-46.22278762400382,,
26IL,8,9,21.625,-0.875,19.875,-0.875,187798,212829,5,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,193.74925434436565,180,-5.642434386995553e-15,-30.715982169574854,,
26IL,8,9,18.375,4.375,18.625,-0.125,191675,213386,6,2020-09-28T19:45:00Z,2020-09-29T01:15:00Z,1,476.00344354496315,-85.9548831615313,-81.51310599367328,5.7644555217821125,,
