"","series","timestamp","value","label"
"127","Rise_true","2016-09-02T00:00:00.000Z",275,""
"128","Rise_false","2016-09-02T00:00:00.000Z",1080,""
"129","Rise_true","2016-09-03T00:00:00.000Z",280,""
"130","Rise_false","2016-09-03T00:00:00.000Z",1090,""
"131","Rise_true","2016-09-04T00:00:00.000Z",280,""
"132","Rise_false","2016-09-04T00:00:00.000Z",1080,""
"133","Rise_true","2016-09-05T00:00:00.000Z",280,""
"134","Rise_false","2016-09-05T00:00:00.000Z",1085,""
"135","Rise_true","2016-09-06T00:00:00.000Z",280,""
"136","Rise_false","2016-09-06T00:00:00.000Z",1085,""
"137","Rise_true","2016-09-07T00:00:00.000Z",290,""
"138","Rise_false","2016-09-07T00:00:00.000Z",1090,""
"139","Rise_true","2016-09-08T00:00:00.000Z",285,""
"140","Rise_false","2016-09-08T00:00:00.000Z",1100,""
"141","Rise_true","2016-09-09T00:00:00.000Z",285,""
"142","Rise_false","2016-09-09T00:00:00.000Z",1095,""
"143","Rise_true","2016-09-10T00:00:00.000Z",285,""
"144","Rise_false","2016-09-10T00:00:00.000Z",1065,"label_1"
"145","Rise_true","2016-09-11T00:00:00.000Z",295,""
"146","Rise_false","2016-09-11T00:00:00.000Z",1060,"label_1"
"147","Rise_true","2016-09-12T00:00:00.000Z",295,""
"148","Rise_false","2016-09-12T00:00:00.000Z",1090,""
"149","Rise_true","2016-09-13T00:00:00.000Z",315,"label_1"
"150","Rise_false","2016-09-13T00:00:00.000Z",1085,""
"151","Rise_true","2016-09-14T00:00:00.000Z",290,""
"152","Rise_false","2016-09-14T00:00:00.000Z",1085,""
"153","Rise_true","2016-09-15T00:00:00.000Z",305,""
"154","Rise_false","2016-09-15T00:00:00.000Z",1030,"label_1"
"155","Rise_true","2016-09-16T00:00:00.000Z",310,""
"156","Rise_false","2016-09-16T00:00:00.000Z",1055,""
"157","Rise_true","2016-09-17T00:00:00.000Z",300,""
"158","Rise_false","2016-09-17T00:00:00.000Z",1060,""
"159","Rise_true","2016-09-18T00:00:00.000Z",300,""
"160","Rise_false","2016-09-18T00:00:00.000Z",1060,""
"161","Rise_true","2016-09-19T00:00:00.000Z",300,""
"162","Rise_false","2016-09-19T00:00:00.000Z",1055,""
"163","Rise_true","2016-09-20T00:00:00.000Z",355,"label_1"
"164","Rise_false","2016-09-20T00:00:00.000Z",1065,""
"165","Rise_true","2016-09-21T00:00:00.000Z",310,""
"166","Rise_false","2016-09-21T00:00:00.000Z",1070,""
"167","Rise_true","2016-09-22T00:00:00.000Z",305,""
"168","Rise_false","2016-09-22T00:00:00.000Z",1060,""
"169","Rise_true","2016-09-23T00:00:00.000Z",315,""
"170","Rise_false","2016-09-23T00:00:00.000Z",1055,""
"171","Rise_true","2016-09-24T00:00:00.000Z",320,""
"172","Rise_false","2016-09-24T00:00:00.000Z",1060,""
"173","Rise_true","2016-09-25T00:00:00.000Z",305,""
"174","Rise_false","2016-09-25T00:00:00.000Z",1060,""
"175","Rise_true","2016-09-26T00:00:00.000Z",310,""
"176","Rise_false","2016-09-26T00:00:00.000Z",1060,""
"177","Rise_true","2016-09-27T00:00:00.000Z",325,""
"178","Rise_false","2016-09-27T00:00:00.000Z",1055,""
"179","Rise_true","2016-09-28T00:00:00.000Z",315,""
"180","Rise_false","2016-09-28T00:00:00.000Z",965,"label_1"
