"","series","timestamp","value","label"
"178","Rise_false","2019-10-16T00:00:00.000Z",1060,""
"179","Rise_true","2019-10-17T00:00:00.000Z",335,""
"180","Rise_false","2019-10-17T00:00:00.000Z",1035,"label_1"
"181","Rise_true","2019-10-18T00:00:00.000Z",330,""
"182","Rise_false","2019-10-18T00:00:00.000Z",1055,""
"183","Rise_true","2019-10-19T00:00:00.000Z",335,""
"184","Rise_false","2019-10-19T00:00:00.000Z",1060,""
"185","Rise_true","2019-10-20T00:00:00.000Z",335,""
"186","Rise_false","2019-10-20T00:00:00.000Z",1075,""
"187","Rise_true","2019-10-21T00:00:00.000Z",330,""
"188","Rise_false","2019-10-21T00:00:00.000Z",1070,""
"189","Rise_true","2019-10-22T00:00:00.000Z",335,""
"190","Rise_false","2019-10-22T00:00:00.000Z",1075,""
"191","Rise_true","2019-10-23T00:00:00.000Z",340,""
"192","Rise_false","2019-10-23T00:00:00.000Z",1080,""
"193","Rise_true","2019-10-24T00:00:00.000Z",335,""
"194","Rise_false","2019-10-24T00:00:00.000Z",1075,""
"195","Rise_true","2019-10-25T00:00:00.000Z",345,"label_1"
"196","Rise_false","2019-10-25T00:00:00.000Z",1075,""
"197","Rise_true","2019-10-26T00:00:00.000Z",350,"label_1"
"198","Rise_false","2019-10-26T00:00:00.000Z",1075,""
"199","Rise_true","2019-10-27T00:00:00.000Z",335,""
"200","Rise_false","2019-10-27T00:00:00.000Z",1075,""
"201","Rise_true","2019-10-28T00:00:00.000Z",335,""
"202","Rise_false","2019-10-28T00:00:00.000Z",1075,""
"203","Rise_true","2019-10-29T00:00:00.000Z",335,""
"204","Rise_false","2019-10-29T00:00:00.000Z",1080,""
"205","Rise_true","2019-10-30T00:00:00.000Z",330,""
"206","Rise_false","2019-10-30T00:00:00.000Z",1080,""
"207","Rise_true","2019-10-31T00:00:00.000Z",340,""
"208","Rise_false","2019-10-31T00:00:00.000Z",340,"label_1"
