"","series","timestamp","value","label"
"276","Rise_false","2020-11-28T00:00:00.000Z",1075,""
"277","Rise_true","2020-11-29T00:00:00.000Z",370,""
"278","Rise_false","2020-11-29T00:00:00.000Z",1055,"label_1"
"279","Rise_true","2020-11-30T00:00:00.000Z",370,""
"280","Rise_false","2020-11-30T00:00:00.000Z",1065,""
"281","Rise_true","2020-12-01T00:00:00.000Z",370,""
"282","Rise_false","2020-12-01T00:00:00.000Z",1065,""
"283","Rise_true","2020-12-02T00:00:00.000Z",370,""
"284","Rise_false","2020-12-02T00:00:00.000Z",1070,""
"285","Rise_true","2020-12-03T00:00:00.000Z",365,""
"286","Rise_false","2020-12-03T00:00:00.000Z",1070,""
"287","Rise_true","2020-12-04T00:00:00.000Z",380,"label_1"
"288","Rise_false","2020-12-04T00:00:00.000Z",1075,""
"289","Rise_true","2020-12-05T00:00:00.000Z",365,""
"290","Rise_false","2020-12-05T00:00:00.000Z",1070,""
"291","Rise_true","2020-12-06T00:00:00.000Z",370,""
"292","Rise_false","2020-12-06T00:00:00.000Z",1075,""
"293","Rise_true","2020-12-07T00:00:00.000Z",385,"label_1"
"294","Rise_false","2020-12-07T00:00:00.000Z",1075,""
"295","Rise_true","2020-12-08T00:00:00.000Z",370,""
"296","Rise_false","2020-12-08T00:00:00.000Z",1070,""
"297","Rise_true","2020-12-09T00:00:00.000Z",370,""
"298","Rise_false","2020-12-09T00:00:00.000Z",1070,""
"299","Rise_true","2020-12-10T00:00:00.000Z",375,""
"300","Rise_false","2020-12-10T00:00:00.000Z",1075,""
"301","Rise_true","2020-12-11T00:00:00.000Z",370,""
"302","Rise_false","2020-12-11T00:00:00.000Z",1070,""
"303","Rise_true","2020-12-12T00:00:00.000Z",370,""
"304","Rise_false","2020-12-12T00:00:00.000Z",1075,""
"305","Rise_true","2020-12-13T00:00:00.000Z",370,""
"306","Rise_false","2020-12-13T00:00:00.000Z",1080,""
"307","Rise_true","2020-12-14T00:00:00.000Z",380,""
"308","Rise_false","2020-12-14T00:00:00.000Z",1080,""
"309","Rise_true","2020-12-15T00:00:00.000Z",380,""
"310","Rise_false","2020-12-15T00:00:00.000Z",1070,""
"311","Rise_true","2020-12-16T00:00:00.000Z",380,""
"312","Rise_false","2020-12-16T00:00:00.000Z",1065,""
"313","Rise_true","2020-12-17T00:00:00.000Z",370,""
"314","Rise_false","2020-12-17T00:00:00.000Z",1065,""
"315","Rise_true","2020-12-18T00:00:00.000Z",390,"label_1"
"316","Rise_false","2020-12-18T00:00:00.000Z",1070,""
"317","Rise_true","2020-12-19T00:00:00.000Z",380,""
"318","Rise_false","2020-12-19T00:00:00.000Z",1075,""
"319","Rise_true","2020-12-20T00:00:00.000Z",380,""
"320","Rise_false","2020-12-20T00:00:00.000Z",1075,""
"321","Rise_true","2020-12-21T00:00:00.000Z",380,""
"322","Rise_false","2020-12-21T00:00:00.000Z",1060,"label_1"
"323","Rise_true","2020-12-22T00:00:00.000Z",390,"label_1"
"324","Rise_false","2020-12-22T00:00:00.000Z",1075,""
"325","Rise_true","2020-12-23T00:00:00.000Z",380,""
"326","Rise_false","2020-12-23T00:00:00.000Z",1070,""
"327","Rise_true","2020-12-24T00:00:00.000Z",380,""
"328","Rise_false","2020-12-24T00:00:00.000Z",1075,""
"329","Rise_true","2020-12-25T00:00:00.000Z",385,"label_1"
"330","Rise_false","2020-12-25T00:00:00.000Z",1075,""
"331","Rise_true","2020-12-26T00:00:00.000Z",380,""
"332","Rise_false","2020-12-26T00:00:00.000Z",1080,""
"333","Rise_true","2020-12-27T00:00:00.000Z",390,"label_1"
"334","Rise_false","2020-12-27T00:00:00.000Z",1080,""
"335","Rise_true","2020-12-28T00:00:00.000Z",380,""
"336","Rise_false","2020-12-28T00:00:00.000Z",1080,""
"337","Rise_true","2020-12-29T00:00:00.000Z",400,"label_1"
"338","Rise_false","2020-12-29T00:00:00.000Z",1085,""
"339","Rise_true","2020-12-30T00:00:00.000Z",380,""
"340","Rise_false","2020-12-30T00:00:00.000Z",1085,""
"341","Rise_true","2020-12-31T00:00:00.000Z",380,""
"342","Rise_false","2020-12-31T00:00:00.000Z",1085,""
"343","Rise_true","2021-01-01T00:00:00.000Z",380,""
"344","Rise_false","2021-01-01T00:00:00.000Z",1085,""
"345","Rise_true","2021-01-02T00:00:00.000Z",380,""
"346","Rise_false","2021-01-02T00:00:00.000Z",1085,""
"347","Rise_true","2021-01-03T00:00:00.000Z",385,""
"348","Rise_false","2021-01-03T00:00:00.000Z",1085,""
"349","Rise_true","2021-01-04T00:00:00.000Z",380,""
"350","Rise_false","2021-01-04T00:00:00.000Z",1085,""
"351","Rise_true","2021-01-05T00:00:00.000Z",375,""
"352","Rise_false","2021-01-05T00:00:00.000Z",1090,""
"353","Rise_true","2021-01-06T00:00:00.000Z",385,""
"354","Rise_false","2021-01-06T00:00:00.000Z",1085,""
"355","Rise_true","2021-01-07T00:00:00.000Z",385,""
"356","Rise_false","2021-01-07T00:00:00.000Z",1095,""
"357","Rise_true","2021-01-08T00:00:00.000Z",380,""
"358","Rise_false","2021-01-08T00:00:00.000Z",1085,""
"359","Rise_true","2021-01-09T00:00:00.000Z",385,""
"360","Rise_false","2021-01-09T00:00:00.000Z",1090,""
"361","Rise_true","2021-01-10T00:00:00.000Z",390,""
"362","Rise_false","2021-01-10T00:00:00.000Z",1090,""
"363","Rise_true","2021-01-11T00:00:00.000Z",395,"label_1"
"364","Rise_false","2021-01-11T00:00:00.000Z",1090,""
"365","Rise_true","2021-01-12T00:00:00.000Z",385,""
"366","Rise_false","2021-01-12T00:00:00.000Z",1085,""
"367","Rise_true","2021-01-13T00:00:00.000Z",385,""
"368","Rise_false","2021-01-13T00:00:00.000Z",1090,""
"369","Rise_true","2021-01-14T00:00:00.000Z",385,""
"370","Rise_false","2021-01-14T00:00:00.000Z",1090,""
"371","Rise_true","2021-01-15T00:00:00.000Z",385,""
"372","Rise_false","2021-01-15T00:00:00.000Z",1090,""
"373","Rise_true","2021-01-16T00:00:00.000Z",395,"label_1"
"374","Rise_false","2021-01-16T00:00:00.000Z",1085,""
"375","Rise_true","2021-01-17T00:00:00.000Z",395,"label_1"
"376","Rise_false","2021-01-17T00:00:00.000Z",1090,""
"377","Rise_true","2021-01-18T00:00:00.000Z",385,""
"378","Rise_false","2021-01-18T00:00:00.000Z",1085,""
"379","Rise_true","2021-01-19T00:00:00.000Z",385,""
"380","Rise_false","2021-01-19T00:00:00.000Z",1090,""
"381","Rise_true","2021-01-20T00:00:00.000Z",385,""
"382","Rise_false","2021-01-20T00:00:00.000Z",1090,""
"383","Rise_true","2021-01-21T00:00:00.000Z",390,""
"384","Rise_false","2021-01-21T00:00:00.000Z",1090,""
"385","Rise_true","2021-01-22T00:00:00.000Z",390,""
"386","Rise_false","2021-01-22T00:00:00.000Z",1090,""
"387","Rise_true","2021-01-23T00:00:00.000Z",395,""
"388","Rise_false","2021-01-23T00:00:00.000Z",1095,""
"389","Rise_true","2021-01-24T00:00:00.000Z",385,""
"390","Rise_false","2021-01-24T00:00:00.000Z",1090,""
"391","Rise_true","2021-01-25T00:00:00.000Z",380,""
"392","Rise_false","2021-01-25T00:00:00.000Z",1095,""
"393","Rise_true","2021-01-26T00:00:00.000Z",385,""
"394","Rise_false","2021-01-26T00:00:00.000Z",1100,""
