"","series","timestamp","value","label"
"139","Rise_true","2019-10-09T00:00:00.000Z",330,""
"140","Rise_false","2019-10-09T00:00:00.000Z",1060,""
"141","Rise_true","2019-10-10T00:00:00.000Z",325,"label_1"
"142","Rise_false","2019-10-10T00:00:00.000Z",1060,""
"143","Rise_true","2019-10-11T00:00:00.000Z",345,"label_1"
"144","Rise_false","2019-10-11T00:00:00.000Z",1060,""
"145","Rise_true","2019-10-12T00:00:00.000Z",325,"label_1"
"146","Rise_false","2019-10-12T00:00:00.000Z",1055,"label_1"
"147","Rise_true","2019-10-13T00:00:00.000Z",330,""
"148","Rise_false","2019-10-13T00:00:00.000Z",1060,""
"149","Rise_true","2019-10-14T00:00:00.000Z",330,""
"150","Rise_false","2019-10-14T00:00:00.000Z",1055,"label_1"
"151","Rise_true","2019-10-15T00:00:00.000Z",325,""
"152","Rise_false","2019-10-15T00:00:00.000Z",1055,""
"153","Rise_true","2019-10-16T00:00:00.000Z",330,""
"154","Rise_false","2019-10-16T00:00:00.000Z",930,"label_1"
